hook,layer,tok,unit,attribution
mlp_act,12,8,1753,0.005065062548965216
mlp_act,17,11,1921,0.0049280403181910515
mlp_act,27,11,3906,0.00480375112965703
mlp_act,7,6,4590,0.004769657272845507
mlp_act,22,5,3013,0.004755018744617701
mlp_act,27,11,477,0.0046930196695029736
mlp_act,7,7,3907,0.004639149643480778
mlp_act,12,6,2638,0.00461262883618474
mlp_act,17,11,6029,0.004606578499078751
mlp_act,22,11,788,0.004578070715069771
mlp_act,27,11,1109,0.004434171132743359
mlp_act,7,6,1617,0.004431117791682482
mlp_act,17,8,610,0.004328277427703142
mlp_act,12,5,5133,0.0043141646310687065
mlp_act,17,11,935,0.004293335136026144
mlp_act,22,11,5518,0.004282343201339245
mlp_act,17,8,5914,0.004276730120182037
mlp_act,12,5,4364,0.004271163605153561
mlp_act,2,5,216,0.004249983467161655
mlp_act,22,5,5899,0.004198492504656315
mlp_act,17,5,1232,0.004176697228103876
mlp_act,27,11,1429,0.004160038661211729
mlp_act,17,11,464,0.0041555846109986305
mlp_act,22,11,4606,0.0041495393961668015
mlp_act,7,6,901,0.004115507006645203
mlp_act,27,11,5087,0.004098581150174141
mlp_act,17,5,1906,0.004061731975525618
mlp_act,17,8,740,0.003937785979360342
mlp_act,27,11,1154,0.00391140254214406
mlp_act,22,11,4046,0.003910074941813946
mlp_act,2,6,5997,0.003859963733702898
mlp_act,22,11,4054,0.0038553241174668074
mlp_act,17,5,3179,0.0038427754770964384
mlp_act,22,11,5163,0.003805969376116991
mlp_act,17,11,2134,0.0037830595392733812
mlp_act,17,11,4674,0.0037756827659904957
mlp_act,22,11,3627,0.003735960926860571
mlp_act,12,11,4713,0.003728501731529832
mlp_act,22,11,5727,0.0037206229753792286
mlp_act,12,11,4674,0.0037057113368064165
mlp_act,17,11,1733,0.003697994165122509
mlp_act,22,11,3796,0.0036305044777691364
mlp_act,22,8,2870,0.0036285254172980785
mlp_act,7,11,1513,0.003605977166444063
mlp_act,22,8,3350,0.0035883085802197456
mlp_act,17,11,2792,0.0035833155270665884
mlp_act,12,6,5133,0.0035761152394115925
mlp_act,22,11,2994,0.0035620322450995445
mlp_act,27,11,5333,0.0035484295804053545
mlp_act,12,6,4848,0.003530116518959403
mlp_act,17,11,4420,0.003497516503557563
mlp_act,27,11,2773,0.0034850011579692364
mlp_act,17,11,4098,0.0034047728404402733
