idx,good_score,bad_score
2004,-7.34375,-7.625
2005,-7.21875,-7.46875
2006,-6.34375,-6.46875
2007,-6.28125,-6.65625
2008,-5.90625,-5.9375
2009,-5.75,-6.0625
2010,-7.71875,-8.5625
2011,-8.375,-9.3125
2012,-8.9375,-9.375
2013,-8.375,-8.8125
2014,-7.8125,-7.96875
2015,-7.6875,-8.0625
2016,-6.75,-6.8125
2017,-6.46875,-6.8125
2018,-5.40625,-5.40625
2019,-5.21875,-5.5
2020,-7.8125,-8.625
2021,-8.375,-9.3125
2022,-8.875,-9.375
2023,-8.5625,-9.0625
2024,-8.3125,-8.4375
2025,-7.875,-8.0625
2026,-6.0625,-6.09375
2027,-5.875,-6.15625
2028,-5.40625,-5.46875
2029,-5.46875,-5.65625
2030,-7.8125,-8.625
2031,-8.375,-9.3125
2032,-9.6875,-9.875
2033,-8.5625,-8.9375
2034,-6.8125,-6.96875
2035,-6.625,-6.9375
2036,-5.46875,-5.53125
2037,-5.6875,-5.875
2038,-5.75,-5.8125
2039,-6.03125,-6.15625
2040,-7.8125,-8.625
2041,-8.375,-9.3125
2042,-7.75,-7.9375
2043,-6.9375,-7.21875
2044,-6.78125,-6.9375
2045,-6.46875,-6.65625
2046,-6.46875,-6.53125
2047,-6.1875,-6.375
2048,-5.84375,-5.84375
2049,-5.78125,-6.03125
2050,-7.8125,-8.625
2051,-8.375,-9.3125
2052,-8.9375,-9.3125
2053,-7.875,-8.25
2054,-8.4375,-8.625
2055,-7.96875,-8.1875
2056,-7.0,-6.96875
2057,-6.625,-6.90625
2058,-6.0625,-6.15625
2059,-6.21875,-6.5
2060,-7.8125,-8.625
2061,-8.375,-9.3125
2062,-9.75,-9.9375
2063,-9.5625,-9.6875
2064,-8.5,-8.625
2065,-8.4375,-8.5625
2066,-6.71875,-6.84375
2067,-7.25,-7.34375
2068,-5.8125,-5.875
2069,-6.46875,-6.59375
2070,-7.8125,-8.625
2071,-8.375,-9.3125
2072,-9.3125,-9.4375
2073,-8.5625,-8.875
2074,-7.84375,-8.125
2075,-8.125,-8.375
2076,-6.40625,-6.375
2077,-6.65625,-6.9375
2078,-5.65625,-5.78125
2079,-6.25,-6.46875
2080,-7.8125,-8.625
2081,-8.375,-9.3125
2082,-9.1875,-9.625
2083,-9.25,-9.6875
2084,-8.1875,-8.25
2085,-8.625,-8.8125
2086,-6.875,-6.9375
2087,-7.03125,-7.3125
2088,-5.75,-5.84375
2089,-5.78125,-6.0625
2090,-7.8125,-8.625
2091,-8.375,-9.3125
2092,-9.0625,-9.3125
2093,-8.875,-9.0625
2094,-7.53125,-7.78125
2095,-8.0625,-8.25
2096,-5.84375,-6.03125
2097,-5.90625,-6.1875
2098,-5.65625,-5.65625
2099,-5.65625,-5.84375
2100,-9.375,-9.4375
2101,-9.25,-9.9375
2102,-9.0625,-9.0625
2103,-8.5,-8.5
2104,-8.125,-8.25
2105,-7.875,-7.9375
2106,-6.90625,-7.03125
2107,-6.78125,-6.8125
2108,-6.375,-6.4375
2109,-6.21875,-6.3125
2110,-9.375,-9.4375
2111,-9.25,-9.9375
2112,-9.625,-9.625
2113,-9.0625,-9.0625
2114,-8.4375,-8.5
2115,-8.3125,-8.375
2116,-7.34375,-7.375
2117,-7.09375,-7.15625
2118,-5.875,-5.90625
2119,-5.65625,-5.78125
2120,-9.375,-9.4375
2121,-9.25,-9.9375
2122,-9.5,-9.5
2123,-9.4375,-9.375
2124,-8.9375,-9.0
2125,-8.5,-8.625
2126,-6.53125,-6.625
2127,-6.40625,-6.46875
2128,-5.625,-5.78125
2129,-5.78125,-5.8125
2130,-9.375,-9.4375
2131,-9.25,-9.9375
2132,-10.1875,-10.1875
2133,-9.1875,-9.375
2134,-7.375,-7.4375
2135,-7.0625,-7.25
2136,-5.6875,-5.8125
2137,-5.9375,-6.03125
2138,-5.90625,-6.0
2139,-6.21875,-6.28125
2140,-9.375,-9.4375
2141,-9.25,-9.9375
2142,-8.25,-8.25
2143,-7.59375,-7.625
2144,-7.125,-7.21875
2145,-6.84375,-6.84375
2146,-6.71875,-6.8125
2147,-6.5,-6.5625
2148,-6.125,-6.125
2149,-6.03125,-6.125
2150,-9.375,-9.4375
2151,-9.25,-9.9375
2152,-9.1875,-9.4375
2153,-8.25,-8.25
2154,-8.75,-8.75
2155,-8.125,-8.125
2156,-7.21875,-7.21875
2157,-6.84375,-6.90625
2158,-6.34375,-6.40625
2159,-6.46875,-6.59375
2160,-9.375,-9.4375
2161,-9.25,-9.9375
2162,-10.1875,-10.25
2163,-9.8125,-9.875
2164,-9.0,-9.0
2165,-8.6875,-8.75
2166,-7.09375,-7.1875
2167,-7.71875,-7.6875
2168,-6.1875,-6.25
2169,-6.8125,-6.875
2170,-9.375,-9.4375
2171,-9.25,-9.9375
2172,-10.0,-9.8125
2173,-9.0,-9.0
2174,-8.4375,-8.5
2175,-8.6875,-8.6875
2176,-6.84375,-6.9375
2177,-7.21875,-7.1875
2178,-6.0,-6.09375
2179,-6.46875,-6.59375
2180,-9.375,-9.4375
2181,-9.25,-9.9375
2182,-9.6875,-9.6875
2183,-10.0625,-10.0
2184,-8.6875,-8.75
2185,-9.1875,-9.1875
2186,-7.3125,-7.375
2187,-7.4375,-7.5
2188,-6.21875,-6.25
2189,-6.3125,-6.40625
2190,-9.375,-9.4375
2191,-9.25,-9.9375
2192,-9.375,-9.375
2193,-9.5625,-9.4375
2194,-8.0,-8.1875
2195,-8.375,-8.5
2196,-6.4375,-6.5625
2197,-6.53125,-6.59375
2198,-5.96875,-6.03125
2199,-6.03125,-6.09375
2200,-8.8125,-9.5625
2201,-8.875,-9.5
2202,-8.625,-9.0
2203,-8.3125,-8.6875
2204,-7.90625,-8.25
2205,-7.84375,-8.125
2206,-6.78125,-7.0
2207,-6.65625,-6.875
2208,-6.28125,-6.4375
2209,-6.1875,-6.3125
2210,-8.8125,-9.5625
2211,-8.875,-9.5
2212,-9.1875,-9.625
2213,-9.125,-9.375
2214,-8.125,-8.4375
2215,-8.1875,-8.625
2216,-7.15625,-7.28125
2217,-7.0,-7.21875
2218,-5.71875,-5.875
2219,-5.625,-5.71875
2220,-8.8125,-9.5625
2221,-8.875,-9.5
2222,-9.25,-9.625
2223,-9.125,-9.5625
2224,-8.8125,-8.875
2225,-8.4375,-8.75
2226,-6.5,-6.6875
2227,-6.34375,-6.46875
2228,-5.8125,-6.03125
2229,-5.96875,-5.96875
2230,-8.8125,-9.5625
2231,-8.875,-9.5
2232,-10.0,-10.3125
2233,-9.0625,-9.375
2234,-7.28125,-7.46875
2235,-7.0625,-7.21875
2236,-5.9375,-6.09375
2237,-6.1875,-6.1875
2238,-6.0625,-6.0625
2239,-6.28125,-6.3125
2240,-8.8125,-9.5625
2241,-8.875,-9.5
2242,-8.125,-8.375
2243,-7.46875,-7.625
2244,-7.3125,-7.4375
2245,-7.0,-7.09375
2246,-6.875,-6.84375
2247,-6.59375,-6.625
2248,-6.21875,-6.15625
2249,-6.09375,-6.1875
2250,-8.8125,-9.5625
2251,-8.875,-9.5
2252,-9.4375,-9.75
2253,-8.25,-8.4375
2254,-8.8125,-8.875
2255,-8.25,-8.25
2256,-7.34375,-7.21875
2257,-6.875,-6.9375
2258,-6.4375,-6.5
2259,-6.5625,-6.65625
2260,-8.8125,-9.5625
2261,-8.875,-9.5
2262,-10.125,-10.375
2263,-9.875,-9.8125
2264,-8.9375,-8.9375
2265,-8.75,-8.75
2266,-7.15625,-7.25
2267,-7.65625,-7.6875
2268,-6.09375,-6.15625
2269,-6.71875,-6.71875
2270,-8.8125,-9.5625
2271,-8.875,-9.5
2272,-9.8125,-9.5625
2273,-8.9375,-9.125
2274,-8.3125,-8.4375
2275,-8.5625,-8.875
2276,-6.59375,-6.65625
2277,-6.90625,-7.03125
2278,-5.9375,-6.125
2279,-6.5625,-6.6875
2280,-8.8125,-9.5625
2281,-8.875,-9.5
2282,-9.3125,-9.5625
2283,-9.8125,-9.8125
2284,-8.1875,-8.3125
2285,-8.75,-9.0
2286,-7.125,-7.3125
2287,-7.375,-7.53125
2288,-6.09375,-6.28125
2289,-6.34375,-6.4375
2290,-8.8125,-9.5625
2291,-8.8125,-9.4375
2292,-8.75,-8.9375
2293,-8.9375,-8.875
2294,-7.75,-8.0625
2295,-8.3125,-8.625
2296,-6.3125,-6.59375
2297,-6.5,-6.65625
2298,-6.0,-6.15625
2299,-6.03125,-6.125
