idx,good_score,bad_score
2029,-4.59375,-4.71875
2030,-10.375,-10.75
2031,-10.0625,-10.9375
2032,-9.5,-9.625
2033,-9.25,-9.5
2034,-6.5625,-6.5625
2035,-6.53125,-6.75
2036,-5.21875,-5.21875
2037,-5.09375,-5.21875
2038,-5.53125,-5.5625
2039,-5.375,-5.46875
2040,-10.375,-10.75
2041,-10.0625,-10.9375
2042,-7.5,-7.65625
2043,-7.125,-7.375
2044,-6.46875,-6.53125
2045,-6.1875,-6.375
2046,-5.9375,-5.96875
2047,-5.75,-5.875
2048,-5.375,-5.34375
2049,-5.03125,-5.28125
2050,-10.375,-10.75
2051,-10.0625,-10.9375
2052,-8.6875,-9.0
2053,-8.5,-8.6875
2054,-7.96875,-7.9375
2055,-7.9375,-8.0625
2056,-6.5625,-6.5625
2057,-6.3125,-6.53125
2058,-5.75,-5.75
2059,-5.75,-5.90625
2060,-10.375,-10.75
2061,-10.0625,-10.9375
2062,-10.3125,-10.1875
2063,-9.75,-9.875
2064,-8.5,-8.4375
2065,-8.0625,-8.1875
2066,-6.9375,-6.96875
2067,-7.15625,-7.15625
2068,-5.9375,-5.875
2069,-6.1875,-6.28125
2070,-10.375,-10.75
2071,-10.0625,-10.9375
2072,-9.8125,-9.875
2073,-9.5625,-9.75
2074,-7.96875,-8.0625
2075,-8.3125,-8.5
2076,-6.46875,-6.4375
2077,-6.5,-6.71875
2078,-5.6875,-5.78125
2079,-5.78125,-5.96875
2080,-10.375,-10.75
2081,-10.0625,-10.9375
2082,-8.9375,-9.125
2083,-9.4375,-9.75
2084,-7.75,-7.75
2085,-7.96875,-8.125
2086,-6.25,-6.3125
2087,-6.21875,-6.46875
2088,-5.1875,-5.25
2089,-4.9375,-5.15625
2090,-10.375,-10.75
2091,-10.0625,-10.9375
2092,-9.6875,-9.75
2093,-9.375,-9.4375
2094,-7.71875,-7.90625
2095,-7.65625,-7.75
2096,-5.65625,-5.78125
2097,-5.28125,-5.4375
2098,-5.375,-5.34375
2099,-4.875,-5.03125
2100,-10.4375,-10.5625
2101,-10.25,-10.8125
2102,-9.375,-9.625
2103,-8.875,-9.375
2104,-8.125,-8.3125
2105,-7.84375,-8.25
2106,-6.5625,-6.65625
2107,-6.46875,-6.65625
2108,-6.125,-6.125
2109,-5.71875,-5.90625
2110,-10.4375,-10.5625
2111,-10.25,-10.8125
2112,-9.625,-9.875
2113,-9.25,-9.375
2114,-8.1875,-8.25
2115,-8.125,-8.25
2116,-6.84375,-6.90625
2117,-6.5625,-6.65625
2118,-5.4375,-5.46875
2119,-5.125,-5.25
2120,-10.4375,-10.5625
2121,-10.25,-10.8125
2122,-9.5625,-9.875
2123,-9.375,-9.5
2124,-8.4375,-8.4375
2125,-7.96875,-8.1875
2126,-6.0,-6.03125
2127,-5.5625,-5.65625
2128,-5.25,-5.34375
2129,-4.90625,-4.9375
2130,-10.4375,-10.5625
2131,-10.25,-10.8125
2132,-9.8125,-9.75
2133,-9.75,-9.875
2134,-7.0,-7.0625
2135,-6.9375,-7.0625
2136,-5.375,-5.4375
2137,-5.40625,-5.4375
2138,-5.65625,-5.71875
2139,-5.5625,-5.65625
2140,-10.4375,-10.5625
2141,-10.25,-10.8125
2142,-7.9375,-7.9375
2143,-7.625,-7.71875
2144,-6.71875,-6.8125
2145,-6.4375,-6.53125
2146,-6.15625,-6.28125
2147,-6.03125,-6.09375
2148,-5.625,-5.625
2149,-5.25,-5.34375
2150,-10.4375,-10.5625
2151,-10.25,-10.8125
2152,-8.9375,-9.125
2153,-8.6875,-8.75
2154,-8.125,-8.1875
2155,-8.0625,-8.0625
2156,-6.75,-6.78125
2157,-6.53125,-6.5625
2158,-5.96875,-6.03125
2159,-6.03125,-6.0625
2160,-10.4375,-10.5625
2161,-10.25,-10.8125
2162,-10.3125,-10.1875
2163,-9.9375,-10.0
2164,-8.6875,-8.625
2165,-8.375,-8.375
2166,-7.125,-7.15625
2167,-7.53125,-7.53125
2168,-6.21875,-6.21875
2169,-6.46875,-6.53125
2170,-10.4375,-10.5625
2171,-10.25,-10.8125
2172,-10.4375,-10.375
2173,-9.8125,-10.0
2174,-8.375,-8.4375
2175,-8.8125,-8.875
2176,-6.84375,-6.875
2177,-6.9375,-7.0
2178,-6.0,-6.0625
2179,-5.96875,-6.15625
2180,-10.4375,-10.5625
2181,-10.25,-10.8125
2182,-9.125,-9.1875
2183,-10.0,-10.0
2184,-8.1875,-8.1875
2185,-8.3125,-8.375
2186,-6.59375,-6.625
2187,-6.40625,-6.5625
2188,-5.59375,-5.625
2189,-5.28125,-5.4375
2190,-10.4375,-10.5625
2191,-10.25,-10.8125
2192,-9.875,-9.9375
2193,-9.75,-9.8125
2194,-8.125,-8.1875
2195,-7.75,-7.96875
2196,-6.21875,-6.3125
2197,-5.8125,-5.9375
2198,-5.65625,-5.6875
2199,-5.1875,-5.34375
2200,-10.3125,-10.625
2201,-10.5,-11.25
2202,-9.375,-9.5625
2203,-9.25,-9.6875
2204,-8.1875,-8.3125
2205,-8.125,-8.3125
2206,-6.625,-6.71875
2207,-6.59375,-6.75
2208,-6.15625,-6.21875
2209,-5.84375,-5.96875
2210,-10.3125,-10.625
2211,-10.5,-11.25
2212,-9.625,-9.75
2213,-9.75,-9.875
2214,-8.1875,-8.3125
2215,-8.25,-8.4375
2216,-6.90625,-6.96875
2217,-6.625,-6.71875
2218,-5.4375,-5.53125
2219,-5.21875,-5.28125
2220,-10.3125,-10.625
2221,-10.5,-11.25
2222,-9.8125,-10.0625
2223,-9.625,-9.9375
2224,-8.4375,-8.4375
2225,-8.125,-8.3125
2226,-6.03125,-6.125
2227,-5.71875,-5.75
2228,-5.4375,-5.625
2229,-5.1875,-5.15625
2230,-10.3125,-10.625
2231,-10.5,-11.25
2232,-9.75,-9.625
2233,-9.8125,-9.875
2234,-7.03125,-7.0625
2235,-7.0,-7.125
2236,-5.625,-5.71875
2237,-5.625,-5.625
2238,-5.8125,-5.8125
2239,-5.71875,-5.65625
2240,-10.3125,-10.625
2241,-10.5,-11.25
2242,-7.875,-7.90625
2243,-7.78125,-7.71875
2244,-6.90625,-7.0625
2245,-6.75,-6.8125
2246,-6.3125,-6.3125
2247,-6.15625,-6.15625
2248,-5.71875,-5.65625
2249,-5.40625,-5.46875
2250,-10.3125,-10.625
2251,-10.5,-11.25
2252,-9.1875,-9.3125
2253,-8.875,-8.9375
2254,-8.3125,-8.3125
2255,-8.25,-8.25
2256,-6.90625,-6.8125
2257,-6.65625,-6.65625
2258,-6.09375,-6.125
2259,-6.09375,-6.15625
2260,-10.3125,-10.625
2261,-10.5,-11.25
2262,-10.1875,-10.0
2263,-10.0625,-10.125
2264,-8.625,-8.5625
2265,-8.4375,-8.5
2266,-7.125,-7.21875
2267,-7.5,-7.53125
2268,-6.09375,-6.09375
2269,-6.40625,-6.40625
2270,-10.3125,-10.625
2271,-10.5,-11.25
2272,-10.25,-10.0
2273,-9.875,-9.9375
2274,-8.375,-8.375
2275,-8.8125,-9.0
2276,-6.625,-6.6875
2277,-6.71875,-6.84375
2278,-5.96875,-6.0625
2279,-6.15625,-6.21875
2280,-10.3125,-10.625
2281,-10.5,-11.25
2282,-8.9375,-9.0
2283,-9.875,-9.9375
2284,-7.8125,-7.84375
2285,-8.0625,-8.25
2286,-6.46875,-6.59375
2287,-6.5625,-6.65625
2288,-5.53125,-5.6875
2289,-5.4375,-5.5
2290,-10.3125,-10.625
2291,-10.5,-11.25
2292,-9.375,-9.25
2293,-9.3125,-9.125
2294,-7.90625,-8.0625
2295,-7.9375,-8.125
2296,-6.125,-6.3125
2297,-5.90625,-6.0
2298,-5.71875,-5.78125
2299,-5.3125,-5.4375
