hook,layer,tok,unit,attribution
mlp_act,22,5,3353,0.003058632602915168
mlp_act,12,5,969,0.002994805807247758
mlp_act,27,5,4151,0.002945752115920186
mlp_act,22,5,2083,0.002904969034716487
mlp_act,27,5,498,0.0028940271586179733
mlp_act,7,5,4228,0.0028770118951797485
mlp_act,17,5,3129,0.002861799905076623
mlp_act,7,5,5828,0.002853805897757411
mlp_act,27,5,1189,0.0028471853584051132
mlp_act,27,5,1695,0.002834998071193695
mlp_act,22,5,5101,0.002829307923093438
mlp_act,27,5,3151,0.0028180950321257114
mlp_act,17,5,2030,0.0028168370481580496
mlp_act,7,5,4189,0.002815399318933487
mlp_act,12,5,906,0.0027872042264789343
mlp_act,12,5,5535,0.0027773489709943533
mlp_act,17,5,2781,0.0027540954761207104
mlp_act,17,5,3371,0.002704797312617302
mlp_act,27,5,826,0.002704362152144313
mlp_act,27,5,1724,0.002703664591535926
mlp_act,27,5,5440,0.002672265050932765
mlp_act,7,5,4738,0.0026537268422544003
mlp_act,17,5,5845,0.002625370630994439
mlp_act,12,5,2875,0.00261332793161273
mlp_act,22,5,223,0.00259457528591156
mlp_act,7,5,5874,0.0025240322574973106
mlp_act,22,5,4232,0.0025055399164557457
mlp_act,27,5,4607,0.0024847458116710186
mlp_act,27,5,1936,0.002480043563991785
mlp_act,17,5,3503,0.002470992738381028
mlp_act,22,5,6094,0.0024664488155394793
mlp_act,17,5,1631,0.0024648369289934635
mlp_act,17,5,521,0.0024438609834760427
mlp_act,12,5,3821,0.002420143224298954
mlp_act,27,5,1422,0.0024053689558058977
mlp_act,27,5,3424,0.0023959928657859564
mlp_act,27,5,3286,0.0023939984384924173
mlp_act,12,5,2358,0.0023762143682688475
mlp_act,17,5,4237,0.002356584183871746
